OBJECTID,FID_tl_2017_48_tract,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,FID_FEMA_Floodplains_NFHL_2015,DFIRM_ID,FLD_AR_ID,FLD_ZONE,ZONE_SUBTY,FloodYear,Year/totalarea,SFHA_TF,SOURCE_CIT,Shape_Length,Shape_Area,SummarizedAreaforSameName
6711,1128,48,201,343000,48201343000,3430,Census Tract 3430,G5020,S,5741468,7713,29.65813,-95.107354,10490,48201C,48201C_5636,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.109145084,6.41E-05,
6712,1128,48,201,343000,48201343000,3430,Census Tract 3430,G5020,S,5741468,7713,29.65813,-95.107354,10592,48201C,48201C_4489,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.00231247,1.28E-07,
6713,1128,48,201,343000,48201343000,3430,Census Tract 3430,G5020,S,5741468,7713,29.65813,-95.107354,10597,48201C,48201C_4494,AE,,100,,T,48201C_STUDY1,0.001388915,2.50E-08,
6714,1128,48,201,343000,48201343000,3430,Census Tract 3430,G5020,S,5741468,7713,29.65813,-95.107354,10728,48201C,48201C_3152,AE,FLOODWAY,100,,T,48201C_STUDY1,0.078589476,1.17E-05,
6715,1128,48,201,343000,48201343000,3430,Census Tract 3430,G5020,S,5741468,7713,29.65813,-95.107354,10808,48201C,48201C_4909,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.013432226,2.66E-06,
6716,1128,48,201,343000,48201343000,3430,Census Tract 3430,G5020,S,5741468,7713,29.65813,-95.107354,10814,48201C,48201C_4774,AE,,100,,T,48201C_STUDY1,0.003281665,2.32E-07,
6717,1128,48,201,343000,48201343000,3430,Census Tract 3430,G5020,S,5741468,7713,29.65813,-95.107354,10991,48201C,48201C_4998,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.004942464,2.27E-07,
6718,1128,48,201,343000,48201343000,3430,Census Tract 3430,G5020,S,5741468,7713,29.65813,-95.107354,11160,48201C,48201C_5536,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.001648835,7.42E-08,
6719,1128,48,201,343000,48201343000,3430,Census Tract 3430,G5020,S,5741468,7713,29.65813,-95.107354,11197,48201C,48201C_5160,AE,,100,,T,48201C_STUDY1,0.001293304,6.41E-08,
6720,1128,48,201,343000,48201343000,3430,Census Tract 3430,G5020,S,5741468,7713,29.65813,-95.107354,11207,48201C,48201C_5450,AE,,100,,T,48201C_STUDY1,0.00170072,8.25E-08,
6721,1128,48,201,343000,48201343000,3430,Census Tract 3430,G5020,S,5741468,7713,29.65813,-95.107354,11369,48201C,48201C_5206,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.004020855,7.69E-07,
6722,1128,48,201,343000,48201343000,3430,Census Tract 3430,G5020,S,5741468,7713,29.65813,-95.107354,11416,48201C,48201C_5483,AE,,100,,T,48201C_STUDY1,0.000919775,2.15E-08,
6723,1128,48,201,343000,48201343000,3430,Census Tract 3430,G5020,S,5741468,7713,29.65813,-95.107354,11485,48201C,48201C_5238,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.007953467,5.07E-07,
6724,1129,48,201,343200,48201343200,3432,Census Tract 3432,G5020,S,4563444,1537,29.658331,-95.0491078,5011,48201C,48201C_2314,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.000945883,1.74E-08,
6725,1129,48,201,343200,48201343200,3432,Census Tract 3432,G5020,S,4563444,1537,29.658331,-95.0491078,5445,48201C,48201C_2195,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.001454207,1.93E-08,
6726,1129,48,201,343200,48201343200,3432,Census Tract 3432,G5020,S,4563444,1537,29.658331,-95.0491078,7485,48201C,48201C_362,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.000262564,1.69E-09,
6727,1129,48,201,343200,48201343200,3432,Census Tract 3432,G5020,S,4563444,1537,29.658331,-95.0491078,8045,48201C,48201C_2603,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.000373981,3.84E-09,
6728,1129,48,201,343200,48201343200,3432,Census Tract 3432,G5020,S,4563444,1537,29.658331,-95.0491078,9890,48201C,48201C_2485,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.000208943,1.37E-09,
6729,1129,48,201,343200,48201343200,3432,Census Tract 3432,G5020,S,4563444,1537,29.658331,-95.0491078,10207,48201C,48201C_10225,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.183959648,0.000307768,
6730,1129,48,201,343200,48201343200,3432,Census Tract 3432,G5020,S,4563444,1537,29.658331,-95.0491078,10261,48201C,48201C_2592,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.000769849,1.40E-08,
6731,1129,48,201,343200,48201343200,3432,Census Tract 3432,G5020,S,4563444,1537,29.658331,-95.0491078,10295,48201C,48201C_2672,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.000567091,7.31E-09,
6732,1129,48,201,343200,48201343200,3432,Census Tract 3432,G5020,S,4563444,1537,29.658331,-95.0491078,10489,48201C,48201C_5635,AE,,100,,T,48201C_STUDY1,0.045851976,4.37E-06,
6733,1129,48,201,343200,48201343200,3432,Census Tract 3432,G5020,S,4563444,1537,29.658331,-95.0491078,10495,48201C,48201C_5637,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.049020095,2.83E-05,
6734,1129,48,201,343200,48201343200,3432,Census Tract 3432,G5020,S,4563444,1537,29.658331,-95.0491078,10730,48201C,48201C_3155,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.115714469,8.49E-05,
6735,1130,48,201,452000,48201452000,4520,Census Tract 4520,G5020,S,1957155,5931,29.7327027,-95.6073208,4965,48201C,48201C_75,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.009545964,5.95E-07,
6736,1130,48,201,452000,48201452000,4520,Census Tract 4520,G5020,S,1957155,5931,29.7327027,-95.6073208,6365,48201C,48201C_895,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.088892527,5.21E-05,
6737,1130,48,201,452000,48201452000,4520,Census Tract 4520,G5020,S,1957155,5931,29.7327027,-95.6073208,7783,48201C,48201C_515,AE,,100,,T,48201C_STUDY1,0.115727969,0.000119626,
6738,1130,48,201,452000,48201452000,4520,Census Tract 4520,G5020,S,1957155,5931,29.7327027,-95.6073208,7910,48201C,48201C_1259,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.022149648,1.08E-05,
6739,1131,48,201,452100,48201452100,4521,Census Tract 4521,G5020,S,4505472,24102,29.7272826,-95.58069,4965,48201C,48201C_75,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.029719893,3.57E-05,
6740,1131,48,201,452100,48201452100,4521,Census Tract 4521,G5020,S,4505472,24102,29.7272826,-95.58069,4973,48201C,48201C_78,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.000514743,3.44E-09,
6741,1131,48,201,452100,48201452100,4521,Census Tract 4521,G5020,S,4505472,24102,29.7272826,-95.58069,5019,48201C,48201C_651,AE,,100,,T,48201C_STUDY1,0.136576271,5.37E-05,
6742,1131,48,201,452100,48201452100,4521,Census Tract 4521,G5020,S,4505472,24102,29.7272826,-95.58069,5102,48201C,48201C_2,AE,,100,,T,48201C_STUDY1,0.008836923,1.71E-06,
6743,1131,48,201,452100,48201452100,4521,Census Tract 4521,G5020,S,4505472,24102,29.7272826,-95.58069,5126,48201C,48201C_130,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.021474321,1.21E-05,
6744,1131,48,201,452100,48201452100,4521,Census Tract 4521,G5020,S,4505472,24102,29.7272826,-95.58069,5383,48201C,48201C_1207,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.016060054,5.10E-06,
6745,1131,48,201,452100,48201452100,4521,Census Tract 4521,G5020,S,4505472,24102,29.7272826,-95.58069,6383,48201C,48201C_24,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.12948526,0.000108299,
6746,1131,48,201,452100,48201452100,4521,Census Tract 4521,G5020,S,4505472,24102,29.7272826,-95.58069,7783,48201C,48201C_515,AE,,100,,T,48201C_STUDY1,0.044504367,2.52E-05,
6747,1131,48,201,452100,48201452100,4521,Census Tract 4521,G5020,S,4505472,24102,29.7272826,-95.58069,7867,48201C,48201C_1068,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.01294887,7.51E-06,
6748,1131,48,201,452100,48201452100,4521,Census Tract 4521,G5020,S,4505472,24102,29.7272826,-95.58069,8329,48201C,48201C_753,AE,,100,,T,48201C_STUDY1,0.020374351,1.73E-05,
6749,1131,48,201,452100,48201452100,4521,Census Tract 4521,G5020,S,4505472,24102,29.7272826,-95.58069,9445,48201C,48201C_10250,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.066084481,0.000151051,
6750,1131,48,201,452100,48201452100,4521,Census Tract 4521,G5020,S,4505472,24102,29.7272826,-95.58069,26127,48201C,48201C_10239,AE,FLOODWAY,100,,T,48201C_FIRM1,0.019770432,4.70E-06,
6751,1132,48,201,452400,48201452400,4524,Census Tract 4524,G5020,S,2248444,260,29.7094115,-95.5790748,4973,48201C,48201C_78,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.046748175,4.85E-05,
6752,1132,48,201,452400,48201452400,4524,Census Tract 4524,G5020,S,2248444,260,29.7094115,-95.5790748,5019,48201C,48201C_651,AE,,100,,T,48201C_STUDY1,0.095658899,6.94E-05,
6753,1132,48,201,452400,48201452400,4524,Census Tract 4524,G5020,S,2248444,260,29.7094115,-95.5790748,6562,48201C,48201C_217,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.015037822,1.26E-05,
6754,1132,48,201,452400,48201452400,4524,Census Tract 4524,G5020,S,2248444,260,29.7094115,-95.5790748,6659,48201C,48201C_1140,AE,,100,,T,48201C_STUDY1,0.044401439,3.27E-05,
6755,1132,48,201,452400,48201452400,4524,Census Tract 4524,G5020,S,2248444,260,29.7094115,-95.5790748,7665,48201C,48201C_693,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.00769454,4.00E-06,
6756,1132,48,201,452400,48201452400,4524,Census Tract 4524,G5020,S,2248444,260,29.7094115,-95.5790748,7789,48201C,48201C_739,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.013927395,7.37E-06,
6757,1132,48,201,452400,48201452400,4524,Census Tract 4524,G5020,S,2248444,260,29.7094115,-95.5790748,7867,48201C,48201C_1068,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.000190341,8.21E-10,
6758,1132,48,201,452400,48201452400,4524,Census Tract 4524,G5020,S,2248444,260,29.7094115,-95.5790748,8329,48201C,48201C_753,AE,,100,,T,48201C_STUDY1,0.028742474,1.47E-05,
6759,1132,48,201,452400,48201452400,4524,Census Tract 4524,G5020,S,2248444,260,29.7094115,-95.5790748,9445,48201C,48201C_10250,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.00422899,7.15E-07,
6760,1132,48,201,452400,48201452400,4524,Census Tract 4524,G5020,S,2248444,260,29.7094115,-95.5790748,26127,48201C,48201C_10239,AE,FLOODWAY,100,,T,48201C_FIRM1,0.063643338,1.97E-05,
6761,1133,48,201,452500,48201452500,4525,Census Tract 4525,G5020,S,3168776,0,29.7090881,-95.6009357,4924,48201C,48201C_902,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.034325378,2.24E-05,
6762,1133,48,201,452500,48201452500,4525,Census Tract 4525,G5020,S,3168776,0,29.7090881,-95.6009357,4937,48201C,48201C_97,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.13034156,0.000192177,
6763,1133,48,201,452500,48201452500,4525,Census Tract 4525,G5020,S,3168776,0,29.7090881,-95.6009357,5134,48201C,48201C_759,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.019880323,3.68E-06,
6764,1133,48,201,452500,48201452500,4525,Census Tract 4525,G5020,S,3168776,0,29.7090881,-95.6009357,6407,48201C,48201C_39,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.025022494,8.47E-07,
6765,1133,48,201,452500,48201452500,4525,Census Tract 4525,G5020,S,3168776,0,29.7090881,-95.6009357,6659,48201C,48201C_1140,AE,,100,,T,48201C_STUDY1,0.01611888,7.74E-06,
6766,1133,48,201,452500,48201452500,4525,Census Tract 4525,G5020,S,3168776,0,29.7090881,-95.6009357,7112,48201C,48201C_1180,AE,,100,,T,48201C_STUDY1,0.003910657,9.97E-07,
6767,1133,48,201,452500,48201452500,4525,Census Tract 4525,G5020,S,3168776,0,29.7090881,-95.6009357,7359,48201C,48201C_433,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.005980006,6.06E-07,
6768,1133,48,201,452500,48201452500,4525,Census Tract 4525,G5020,S,3168776,0,29.7090881,-95.6009357,7541,48201C,48201C_1062,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.024319726,1.00E-05,
6769,1133,48,201,452500,48201452500,4525,Census Tract 4525,G5020,S,3168776,0,29.7090881,-95.6009357,8329,48201C,48201C_753,AE,,100,,T,48201C_STUDY1,0.079052021,4.74E-05,
6770,1133,48,201,452500,48201452500,4525,Census Tract 4525,G5020,S,3168776,0,29.7090881,-95.6009357,26127,48201C,48201C_10239,AE,FLOODWAY,100,,T,48201C_FIRM1,0.054355042,9.64E-06,
6771,1134,48,201,452700,48201452700,4527,Census Tract 4527,G5020,S,4614970,1651,29.6958449,-95.6293997,4930,48201C,48201C_56,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.008357744,3.60E-07,
6772,1134,48,201,452700,48201452700,4527,Census Tract 4527,G5020,S,4614970,1651,29.6958449,-95.6293997,4937,48201C,48201C_97,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.089112877,0.000420806,
6773,1134,48,201,452700,48201452700,4527,Census Tract 4527,G5020,S,4614970,1651,29.6958449,-95.6293997,6407,48201C,48201C_39,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.016311071,7.31E-06,
6774,1134,48,201,452700,48201452700,4527,Census Tract 4527,G5020,S,4614970,1651,29.6958449,-95.6293997,6730,48201C,48201C_1165,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.006039963,1.56E-06,
6775,1134,48,201,452700,48201452700,4527,Census Tract 4527,G5020,S,4614970,1651,29.6958449,-95.6293997,26127,48201C,48201C_10239,AE,FLOODWAY,100,,T,48201C_FIRM1,0.002320431,3.16E-07,
6776,1135,48,201,423600,48201423600,4236,Census Tract 4236,G5020,S,3300991,887,29.6337489,-95.520956,5129,48201C,48201C_16,AE,,100,,T,48201C_STUDY1,0.00487543,2.29E-07,
6777,1135,48,201,423600,48201423600,4236,Census Tract 4236,G5020,S,3300991,887,29.6337489,-95.520956,5854,48201C,48201C_284,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.006640034,1.86E-07,
6778,1135,48,201,423600,48201423600,4236,Census Tract 4236,G5020,S,3300991,887,29.6337489,-95.520956,5856,48201C,48201C_287,AE,,100,,T,48201C_STUDY1,0.017301728,9.07E-06,
6779,1135,48,201,423600,48201423600,4236,Census Tract 4236,G5020,S,3300991,887,29.6337489,-95.520956,5939,48201C,48201C_735,AE,,100,,T,48201C_STUDY1,0.042943678,1.53E-05,
6780,1135,48,201,423600,48201423600,4236,Census Tract 4236,G5020,S,3300991,887,29.6337489,-95.520956,5940,48201C,48201C_864,A,,100,,T,48201C_STUDY1,0.05386152,2.40E-05,
6781,1135,48,201,423600,48201423600,4236,Census Tract 4236,G5020,S,3300991,887,29.6337489,-95.520956,7753,48201C,48201C_429,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.09148694,0.000135312,
6782,1135,48,201,423600,48201423600,4236,Census Tract 4236,G5020,S,3300991,887,29.6337489,-95.520956,8116,48201C,48201C_175,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.042437299,4.30E-05,
6783,1135,48,201,423600,48201423600,4236,Census Tract 4236,G5020,S,3300991,887,29.6337489,-95.520956,10559,48201C,48201C_10256,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.125514812,7.32E-05,
6784,1135,48,201,423600,48201423600,4236,Census Tract 4236,G5020,S,3300991,887,29.6337489,-95.520956,26127,48201C,48201C_10239,AE,FLOODWAY,100,,T,48201C_FIRM1,0.040958952,7.21E-06,
6785,1140,48,201,412200,48201412200,4122,Census Tract 4122,G5020,S,2396127,16217,29.7069396,-95.4118215,8573,48201C,48201C_3032,AE,,100,,T,48201C_STUDY1,0.001639228,8.95E-08,
6786,1140,48,201,412200,48201412200,4122,Census Tract 4122,G5020,S,2396127,16217,29.7069396,-95.4118215,10766,48201C,48201C_3839,AE,,100,,T,48201C_STUDY1,0.002190105,2.07E-07,
6787,1140,48,201,412200,48201412200,4122,Census Tract 4122,G5020,S,2396127,16217,29.7069396,-95.4118215,11323,48201C,48201C_4410,AE,,100,,T,48201C_STUDY1,0.00222771,1.07E-07,
6788,1140,48,201,412200,48201412200,4122,Census Tract 4122,G5020,S,2396127,16217,29.7069396,-95.4118215,25972,48201C,48201C_10215,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.104263564,0.000203193,
6789,1140,48,201,412200,48201412200,4122,Census Tract 4122,G5020,S,2396127,16217,29.7069396,-95.4118215,26127,48201C,48201C_10239,AE,FLOODWAY,100,,T,48201C_FIRM1,0.030459864,5.55E-06,
6790,1140,48,201,412200,48201412200,4122,Census Tract 4122,G5020,S,2396127,16217,29.7069396,-95.4118215,26128,48201C,48201C_10242,AE,,100,,T,48201C_STUDY1,0.069599205,1.57E-05,
6791,1141,48,201,412300,48201412300,4123,Census Tract 4123,G5020,S,2381015,0,29.7157544,-95.4241774,9444,48201C,48201C_10250,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.005842298,1.84E-06,
6792,1141,48,201,412300,48201412300,4123,Census Tract 4123,G5020,S,2381015,0,29.7157544,-95.4241774,9445,48201C,48201C_10250,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.015989595,1.17E-05,
6793,1141,48,201,412300,48201412300,4123,Census Tract 4123,G5020,S,2381015,0,29.7157544,-95.4241774,25972,48201C,48201C_10215,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.123820878,0.000155922,
6794,1141,48,201,412300,48201412300,4123,Census Tract 4123,G5020,S,2381015,0,29.7157544,-95.4241774,26128,48201C,48201C_10242,AE,,100,,T,48201C_STUDY1,0.091510591,5.25E-05,
6795,1145,48,201,412400,48201412400,4124,Census Tract 4124,G5020,S,1688407,0,29.7162007,-95.4352675,9445,48201C,48201C_10250,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.054276681,3.33E-05,
6796,1145,48,201,412400,48201412400,4124,Census Tract 4124,G5020,S,1688407,0,29.7162007,-95.4352675,10954,48201C,48201C_47,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.007637188,2.19E-06,
6797,1145,48,201,412400,48201412400,4124,Census Tract 4124,G5020,S,1688407,0,29.7162007,-95.4352675,10956,48201C,48201C_48,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.004176372,6.81E-07,
6798,1145,48,201,412400,48201412400,4124,Census Tract 4124,G5020,S,1688407,0,29.7162007,-95.4352675,10957,48201C,48201C_49,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.002150427,2.58E-07,
6799,1145,48,201,412400,48201412400,4124,Census Tract 4124,G5020,S,1688407,0,29.7162007,-95.4352675,10958,48201C,48201C_51,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.005716642,1.39E-06,
6800,1145,48,201,412400,48201412400,4124,Census Tract 4124,G5020,S,1688407,0,29.7162007,-95.4352675,11040,48201C,48201C_52,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.007071703,1.08E-06,
6801,1145,48,201,412400,48201412400,4124,Census Tract 4124,G5020,S,1688407,0,29.7162007,-95.4352675,11041,48201C,48201C_53,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.009268602,5.84E-07,
6802,1145,48,201,412400,48201412400,4124,Census Tract 4124,G5020,S,1688407,0,29.7162007,-95.4352675,11042,48201C,48201C_54,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.000203735,1.19E-10,
6803,1145,48,201,412400,48201412400,4124,Census Tract 4124,G5020,S,1688407,0,29.7162007,-95.4352675,11043,48201C,48201C_55,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.000812626,1.40E-09,
6804,1145,48,201,412400,48201412400,4124,Census Tract 4124,G5020,S,1688407,0,29.7162007,-95.4352675,25972,48201C,48201C_10215,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.040140684,3.69E-05,
6805,1145,48,201,412400,48201412400,4124,Census Tract 4124,G5020,S,1688407,0,29.7162007,-95.4352675,26120,48201C,48201C_58,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.000161344,7.32E-10,
6806,1145,48,201,412400,48201412400,4124,Census Tract 4124,G5020,S,1688407,0,29.7162007,-95.4352675,26121,48201C,48201C_60,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.000160343,7.39E-11,
6807,1145,48,201,412400,48201412400,4124,Census Tract 4124,G5020,S,1688407,0,29.7162007,-95.4352675,26122,48201C,48201C_66,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.000179772,1.77E-10,
6808,1145,48,201,412400,48201412400,4124,Census Tract 4124,G5020,S,1688407,0,29.7162007,-95.4352675,26123,48201C,48201C_56,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.000818107,9.64E-10,
6809,1145,48,201,412400,48201412400,4124,Census Tract 4124,G5020,S,1688407,0,29.7162007,-95.4352675,26124,48201C,48201C_10273,AE,,100,,T,48201C_STUDY1,0.106404478,1.68E-05,
6810,1145,48,201,412400,48201412400,4124,Census Tract 4124,G5020,S,1688407,0,29.7162007,-95.4352675,26125,48201C,48201C_70,AE,,100,,T,48201C_STUDY1,0.009764597,2.85E-07,
6811,1145,48,201,412400,48201412400,4124,Census Tract 4124,G5020,S,1688407,0,29.7162007,-95.4352675,26126,48201C,48201C_70,AE,,100,,T,48201C_STUDY1,0.010573577,3.30E-07,
6812,1145,48,201,412400,48201412400,4124,Census Tract 4124,G5020,S,1688407,0,29.7162007,-95.4352675,26127,48201C,48201C_10239,AE,FLOODWAY,100,,T,48201C_FIRM1,0.029223964,1.29E-06,
6813,1145,48,201,412400,48201412400,4124,Census Tract 4124,G5020,S,1688407,0,29.7162007,-95.4352675,26128,48201C,48201C_10242,AE,,100,,T,48201C_STUDY1,0.030096251,1.95E-05,
6814,1145,48,201,412400,48201412400,4124,Census Tract 4124,G5020,S,1688407,0,29.7162007,-95.4352675,26133,48201C,48201C_57,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.00529941,1.69E-07,
6815,1145,48,201,412400,48201412400,4124,Census Tract 4124,G5020,S,1688407,0,29.7162007,-95.4352675,26134,48201C,48201C_67,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.063176529,4.09E-05,
6816,1145,48,201,412400,48201412400,4124,Census Tract 4124,G5020,S,1688407,0,29.7162007,-95.4352675,26373,48201C,48201C_28,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.003907987,6.60E-07,
6817,1145,48,201,412400,48201412400,4124,Census Tract 4124,G5020,S,1688407,0,29.7162007,-95.4352675,26374,48201C,48201C_46,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.004790843,1.12E-06,
6818,1149,48,201,332600,48201332600,3326,Census Tract 3326,G5020,S,3307163,2883,29.6749892,-95.3068102,5096,48201C,48201C_3909,AE,,100,,T,48201C_STUDY1,0.003372877,2.87E-07,
6819,1149,48,201,332600,48201332600,3326,Census Tract 3326,G5020,S,3307163,2883,29.6749892,-95.3068102,7153,48201C,48201C_3085,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.004450865,5.42E-08,
6820,1149,48,201,332600,48201332600,3326,Census Tract 3326,G5020,S,3307163,2883,29.6749892,-95.3068102,7289,48201C,48201C_3660,AE,,100,,T,48201C_STUDY1,0.000175398,1.20E-09,
6821,1149,48,201,332600,48201332600,3326,Census Tract 3326,G5020,S,3307163,2883,29.6749892,-95.3068102,7403,48201C,48201C_4241,AE,,100,,T,48201C_STUDY1,0.006881297,3.97E-07,
6822,1149,48,201,332600,48201332600,3326,Census Tract 3326,G5020,S,3307163,2883,29.6749892,-95.3068102,10125,48201C,48201C_5595,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.04398859,1.76E-05,
6823,1149,48,201,332600,48201332600,3326,Census Tract 3326,G5020,S,3307163,2883,29.6749892,-95.3068102,10129,48201C,48201C_5599,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.001537549,1.25E-07,
6824,1149,48,201,332600,48201332600,3326,Census Tract 3326,G5020,S,3307163,2883,29.6749892,-95.3068102,10559,48201C,48201C_10256,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.078640248,0.000287544,
6825,1149,48,201,332600,48201332600,3326,Census Tract 3326,G5020,S,3307163,2883,29.6749892,-95.3068102,10661,48201C,48201C_2837,AE,,100,,T,48201C_STUDY1,0.000646361,2.09E-08,
6826,1149,48,201,332600,48201332600,3326,Census Tract 3326,G5020,S,3307163,2883,29.6749892,-95.3068102,11255,48201C,48201C_4043,AE,,100,,T,48201C_STUDY1,0.009533618,7.73E-07,
